"part","uk_qty","de_qty"
"20-990408","0","0"
"20-990409","0","0"
"20-990410","0","0"
"20-990411","0","0"
"20-990412","0","0"
"20-990413","0","0"
"20-990414","0","0"
"20-990415","0","0"
"20-990416","0","0"
"20-990417","0","0"
"20-990421","0","0"
"20-990422","0","0"
"20-990701","0","0"
"20-990702","0","0"
"20-990703","0","0"
"20-992000","0","0"
"20-992011","0","0"
"20-992013","0","0"
"20-992016","0","0"
"20-992023","0","0"
"20-992044","0","0"
"20-992045","0","0"
"20-992047","0","0"
"20-992048","0","0"
"20-992059","0","0"
"20-992061","0","0"
"20-992066","0","0"
"20-992067","0","0"
"20-992068","0","0"
"20-992069","0","0"
"20-992071","0","0"
"20-992075","0","0"
"20-992080","0","0"
"20-992082","0","0"
"20-992090","0","0"
"20-992095","0","0"
"20-992112","0","0"
"20-992114","0","0"
"20-992116","0","0"
"20-992117","0","0"
"20-992120","0","0"
"20-993075","0","0"
"20-993079","0","0"
"20-993082","0","0"
"20-993087","0","0"
"20-993092","0","0"
"20-993095","0","0"
"20-993100","0","0"
"20-993104","0","0"
"20-993109","0","0"
"20-993117","0","0"
"20-993125","0","0"
"20-994082","0","0"
"21-000001","0","0"
"21-000002","0","0"
"21-000003","0","0"
"21-000004","0","0"
"21-000005","0","0"
"21-000006","0","0"
"21-000007","0","0"
"21-000008","0","0"
"21-000009","0","0"
"21-000010","0","0"
"21-000011","0","0"
"21-000012","0","0"
"21-000013","0","0"
"21-000014","0","0"
"21-000015","0","0"
"21-000016","0","0"
"21-000017","0","0"
"21-000018","0","0"
"21-000019","0","0"
"21-000020","0","0"
"21-000021","0","0"
"21-000022","0","0"
"21-000023","0","0"
"21-000024","0","0"
"21-000025","0","0"
"21-000026","0","0"
"21-000027","0","0"
"21-000028","0","0"
"21-000029","0","0"
"21-000030","0","0"
"21-000031","0","0"
"21-000032","0","0"
"21-000033","0","0"
"21-000034","0","0"
"21-000046","0","0"
"21-000050","0","0"
"21-000060","0","0"
"21-000062","0","0"
"21-000064","0","0"
"21-000066","0","0"
"21-000070","0","0"
"21-000071","0","0"
"21-000072","0","0"
"21-000073","0","0"
"21-000074","0","0"
"21-000075","0","0"
"21-000076","0","0"
"21-000077","0","0"
"21-000080","0","0"
"21-000081","0","0"
"21-000084","0","0"
"21-000085","0","0"
"21-000086","0","0"
"21-000087","0","0"
"21-000088","0","0"
"21-000089","0","0"
"21-000090","0","0"
"21-000091","0","0"
"21-000092","0","0"
"21-000093","0","0"
"21-000094","0","0"
"21-000095","0","0"
"21-000096","0","0"
"21-000097","0","0"
"21-000098","0","0"
"21-000099","0","0"
"21-000100","0","0"
"21-000101","0","0"
"21-000102","0","0"
"21-000103","0","0"
"21-000104","0","0"
"21-000105","0","0"
"21-000106","0","0"
"21-000107","0","0"
"21-000108","0","0"
"21-000109","0","0"
"21-000110","0","0"
"21-000112","0","0"
"21-000113","0","0"
"21-000114","0","0"
"21-000115","0","0"
"21-000116","0","0"
"21-000117","0","0"
"21-000118","0","0"
"21-000119","0","0"
"21-000120","0","0"
"21-000121","0","0"
"21-000122","0","0"
"21-000123","0","0"
"21-000127","0","0"
"21-000128","0","0"
"21-000129","0","0"
"21-000130","0","0"
"21-000131","0","0"
"21-000132","0","0"
"21-000133","0","0"
"21-000134","0","0"
"21-000135","0","0"
"21-000136","0","0"
"21-000137","0","0"
"21-000138","0","0"
"21-000139","0","0"
"21-000140","0","0"
"21-000141","0","0"
"21-000142","0","0"
"21-000143","0","0"
"21-000144","0","0"
"21-000147","0","0"
"21-000148","0","0"
"21-000149","0","0"
"21-000150","0","0"
"21-000152","0","0"
"21-000153","0","0"
"21-000154","0","0"
"21-000155","0","0"
"21-000156","0","0"
"21-000157","0","0"
"21-000158","0","0"
"21-000159","0","0"
"21-000161","0","0"
"21-000162","0","0"
"21-000163","0","0"
"21-000164","0","0"
"21-000165","0","0"
"21-000166","0","0"
"21-000167","0","0"
"21-000168","0","0"
"21-000169","0","0"
"21-000170","0","0"
"21-000171","0","0"
"21-000172","0","0"
"21-000173","0","0"
"21-000174","0","0"
"21-000175","0","0"
"21-000176","0","0"
"21-000177","0","0"
"21-000178","0","0"
"21-000179","0","0"
"21-000180","0","0"
"21-000181","0","0"
"21-000182","0","0"
"21-000183","0","0"
"21-000185","0","0"
"21-000186","0","0"
"21-000187","0","0"
"21-000188","0","0"
"21-000189","0","0"
"21-000190","0","0"
"21-000191","0","0"
"21-000192","0","0"
"21-000193","0","0"
"21-000194","0","0"
"21-000195","0","0"
"21-000196","0","0"
"21-000197","0","0"
"21-000198","0","0"
"21-000199","0","0"
"21-000200","0","0"
"21-000201","0","0"
"21-000202","0","0"
"21-000203","0","0"
"21-000204","0","0"
"21-000205","0","0"
"21-000206","0","0"
"21-000207","0","0"
"21-000208","0","0"
"21-000209","0","0"
"21-000210","0","0"
"21-000211","0","0"
"21-000212","0","0"
"21-000213","0","0"
"21-000214","0","0"
"21-000215","0","0"
"21-000216","0","0"
"21-000217","0","0"
"21-000218","0","0"
"21-000219","0","0"
"21-000220","0","0"
"21-000222","0","0"
"21-000223","0","0"
"21-000224","0","0"
"21-000225","0","0"
"21-000226","0","0"
"21-000228","0","0"
"21-000229","0","0"
"21-000230","0","0"
"21-000231","0","0"
"21-000232","0","0"
"21-000233","0","0"
"21-000234","0","0"
"21-000235","0","0"
"21-000238","0","0"
"21-000239","0","0"
"21-000240","0","0"
"21-000241","0","0"
"21-000242","0","0"
"21-000243","0","0"
"21-000244","0","0"
"21-000245","0","0"
"21-000246","0","0"
"21-000247","0","0"
"21-000250","0","0"
"21-000251","0","0"
"21-000252","0","0"
"21-000253","0","0"
"21-000254","0","0"
"21-000255","0","0"
"21-000256","0","0"
"21-000257","0","0"
"21-000258","0","0"
"21-000259","0","0"
"21-000260","0","0"
"21-000261","0","0"
"21-000262","0","0"
"21-000263","0","0"
"21-000264","0","0"
"21-000265","0","0"
"21-000266","0","0"
"21-000267","0","0"
"21-000268","0","0"
"21-000269","0","0"
"21-000271","0","0"
"21-000276","0","0"
"21-000278","0","0"
"21-000286","0","0"
"21-000287","0","0"
"21-000288","0","0"
"21-000289","0","0"
"21-000290","0","0"
"21-000291","0","0"
"21-000295","0","0"
"21-000296","0","0"
"21-000297","0","0"
"21-000400","0","0"
"21-000401","0","0"
"21-000402","0","0"
"21-000403","0","0"
"21-000404","0","0"
"21-000405","0","0"
"21-000406","0","0"
"21-000407","0","0"
"21-000408","0","0"
"21-000409","0","0"
"21-000410","0","0"
"21-000411","0","0"
"21-000412","0","0"
"21-000413","0","0"
"21-000414","0","0"
"21-000701","0","0"
"21-000702","0","0"
"21-000703","0","0"
"21-002000","0","0"
"21-002011","0","0"
"21-002013","0","0"
"21-002016","0","0"
"21-002023","0","0"
"21-002044","0","0"
"21-002045","0","0"
"21-002047","0","0"
"21-002048","0","0"
"21-002059","0","0"
"21-002061","0","0"
"21-002066","0","0"
"21-002067","0","0"
"21-002068","0","0"
"21-002069","0","0"
"21-002071","0","0"
"21-002075","0","0"
"21-002080","0","0"
"21-002082","0","0"
"21-002090","0","0"
"21-002095","0","0"
"21-002112","0","0"
"21-002114","0","0"
"21-002116","0","0"
"21-002117","0","0"
"21-002120","0","0"
"21-003075","0","0"
"21-003079","0","0"
"21-003082","0","0"
"21-003087","0","0"
"21-003092","0","0"
"21-003095","0","0"
"21-003100","0","0"
"21-003104","0","0"
"21-003109","0","0"
"21-003117","0","0"
"21-003125","0","0"
"21-004082","0","0"
"21-990001","0","0"
"21-990002","0","0"
"21-990003","5","5"
"21-990004","5","5"
"21-990005","5","5"
"21-990006","0","0"
"21-990007","5","5"
"21-990008","5","5"
"21-990009","0","0"
"21-990010","0","0"
"21-990011","0","0"
"21-990012","5","5"
"21-990013","0","0"
"21-990014","0","0"
"21-990015","5","5"
"21-990016","0","0"
"21-990017","0","0"
"21-990018","0","0"
"21-990019","5","5"
"21-990020","5","5"
"21-990021","5","5"
"21-990022","5","5"
"21-990023","5","5"
"21-990024","5","5"
"21-990025","0","0"
"21-990026","5","5"
"21-990027","5","5"
"21-990028","0","0"
"21-990029","0","0"
"21-990030","0","0"
"21-990031","5","5"
"21-990032","0","0"
"21-990033","0","0"
"21-990034","0","0"
"21-990046","5","5"
"21-990050","0","0"
"21-990060","0","0"
"21-990062","5","5"
"21-990064","5","5"
"21-990066","0","0"
"21-990070","5","5"
"21-990071","0","0"
"21-990072","0","0"
"21-990073","0","0"
"21-990074","0","0"
"21-990075","0","0"
"21-990076","5","5"
"21-990077","0","0"
"21-990080","0","0"
"21-990081","0","0"
"21-990084","0","0"
"21-990085","0","0"
"21-990086","5","5"
"21-990087","0","0"
"21-990088","0","0"
"21-990089","0","0"
"21-990090","5","5"
"21-990091","0","0"
"21-990092","5","5"
"21-990093","0","0"
"21-990094","0","0"
"21-990095","0","0"
"21-990096","0","0"
"21-990097","0","0"
"21-990098","5","5"
"21-990099","5","5"
"21-990100","5","5"
"21-990101","0","0"
"21-990102","5","5"
"21-990103","0","0"
"21-990104","0","0"
"21-990105","5","5"
"21-990106","0","0"
"21-990107","5","5"
"21-990108","5","5"
"21-990109","5","5"
"21-990110","5","5"
"21-990112","0","0"
"21-990113","0","0"
"21-990114","5","5"
"21-990115","5","5"
"21-990116","0","0"
"21-990117","5","5"
"21-990118","0","0"
"21-990119","0","0"
"21-990120","0","0"
"21-990121","5","5"
"21-990122","5","5"
"21-990123","0","0"
"21-990127","5","5"
"21-990128","0","0"
"21-990129","0","0"
"21-990130","0","0"
"21-990131","0","0"
"21-990132","0","0"
"21-990133","0","0"
"21-990134","0","0"
"21-990135","5","5"
"21-990136","0","0"
"21-990137","0","0"
"21-990138","5","5"
"21-990139","0","0"
"21-990140","5","5"
"21-990141","5","5"
"21-990142","5","5"
"21-990143","0","0"
"21-990144","0","0"
"21-990147","0","0"
"21-990148","5","5"
"21-990149","5","5"
"21-990150","0","0"
"21-990152","0","0"
"21-990153","0","0"
"21-990154","0","0"
"21-990155","5","5"
"21-990156","0","0"
"21-990157","5","5"
"21-990158","0","0"
"21-990159","0","0"
"21-990161","0","0"
"21-990162","0","0"
"21-990163","5","5"
"21-990164","5","5"
"21-990165","5","5"
"21-990166","5","5"
"21-990167","5","5"
"21-990168","5","5"
"21-990169","5","5"
"21-990170","5","5"
"21-990171","5","5"
"21-990172","0","0"
"21-990173","5","5"
"21-990174","5","5"
"21-990175","0","0"
"21-990176","5","5"
"21-990177","5","5"
"21-990178","5","5"
"21-990179","5","5"
"21-990180","5","5"
"21-990181","0","0"
"21-990182","0","0"
"21-990183","5","5"
"21-990185","0","0"
"21-990186","5","5"
"21-990187","0","0"
"21-990188","5","5"
"21-990189","0","0"
"21-990190","0","0"
"21-990191","0","0"
"21-990192","0","0"
"21-990193","0","0"
"21-990194","5","5"
"21-990195","5","5"
"21-990196","0","0"
"21-990197","0","0"
"21-990198","5","5"
"21-990199","0","0"
"21-990200","0","0"
"21-990201","0","0"
"21-990202","5","5"
"21-990203","0","0"
"21-990204","0","0"
"21-990205","0","0"
"21-990206","0","0"
"21-990207","0","0"
"21-990208","0","0"
"21-990209","0","0"
"21-990210","0","0"
"21-990211","0","0"
"21-990212","0","0"
"21-990213","0","0"
"21-990214","0","0"
"21-990215","0","0"
"21-990216","0","0"
"21-990217","0","0"
"21-990218","0","0"
"21-990219","0","0"
"21-990220","0","0"
"21-990222","0","0"
"21-990223","0","0"
"21-990224","0","0"
"21-990225","0","0"
"21-990226","0","0"
"21-990228","0","0"
"21-990229","0","0"
"21-990230","0","0"
"21-990231","0","0"
"21-990232","0","0"
"21-990233","0","0"
"21-990234","0","0"
"21-990235","0","0"
"21-990238","5","5"
"21-990239","5","5"
"21-990240","0","0"
"21-990241","0","0"
"21-990242","0","0"
"21-990243","0","0"
"21-990244","0","0"
"21-990245","0","0"
"21-990246","0","0"
"21-990247","0","0"
"21-990250","0","0"
"21-990251","0","0"
"21-990252","0","0"
"21-990253","5","5"
"21-990254","0","0"
"21-990255","0","0"
"21-990256","0","0"
"21-990257","0","0"
"21-990258","5","5"
"21-990259","0","0"
"21-990260","0","0"
"21-990261","5","5"
"21-990262","0","0"
"21-990263","0","0"
"21-990264","5","5"
"21-990265","0","0"
"21-990266","0","0"
"21-990267","0","0"
"21-990268","5","5"
"21-990269","0","0"
"21-990271","0","0"
"21-990276","5","5"
"21-990278","0","0"
"21-990286","0","0"
"21-990287","0","0"
"21-990288","5","5"
"21-990289","0","0"
"21-990290","0","0"
"21-990291","5","5"
"21-990295","5","5"
"21-990296","0","0"
"21-990297","5","5"
"21-990400","5","5"
"21-990401","5","5"
"21-990402","2","2"
"21-990403","0","0"
"21-990404","0","0"
"21-990405","0","0"
"21-990406","0","0"
"21-990407","0","0"
"21-990408","5","5"
"21-990409","0","0"
"21-990410","0","0"
"21-990411","0","0"
"21-990412","0","0"
"21-990413","5","5"
"21-990414","0","0"
"21-990415","0","0"
"21-990416","5","5"
"21-990417","5","5"
"21-990418","5","5"
"21-990419","5","5"
"21-990420","5","5"
"21-990421","5","5"
"21-990422","0","0"
"21-990423","0","0"
"21-990424","0","0"
"21-990425","0","0"
"21-990426","0","0"
"21-990427","0","0"
"21-990428","0","0"
"21-990429","5","5"
"21-990430","5","5"
"21-990431","0","0"
"21-990432","0","0"
"21-990433","0","0"
"21-990434","0","0"
"21-990435","0","0"
"21-990436","0","0"
"21-990437","5","5"
"21-990438","5","5"
"21-990439","0","0"
"21-990440","0","0"
"21-990441","0","0"
"21-990442","0","0"
"21-990443","0","0"
"21-990444","0","0"
"21-990445","0","0"
"21-990446","0","0"
"21-990447","0","0"
"21-990448","0","0"
"21-990449","0","0"
"21-990450","0","0"
"21-990451","0","0"
"21-990452","0","0"
"21-990453","0","0"
"21-990454","0","0"
"21-990455","0","0"
"21-990456","0","0"
"21-990457","0","0"
"21-990458","0","0"
"21-990459","0","0"
"21-990460","0","0"
"21-990461","0","0"
"21-990462","0","0"
"21-990463","0","0"
"21-990464","0","0"
"21-990465","0","0"
"21-990466","0","0"
"21-990467","0","0"
"21-990468","0","0"
"21-990469","0","0"
"21-990470","0","0"
"21-990471","0","0"
"21-990472","0","0"
"21-990473","0","0"
"21-990474","0","0"
"21-990475","0","0"
"21-990476","0","0"
"21-990477","0","0"
"21-990478","0","0"
"21-990479","0","0"
"21-990480","0","0"
"21-990481","0","0"
"21-990482","0","0"
"21-990483","0","0"
"21-990484","0","0"
"21-990485","0","0"
"21-990486","0","0"
"21-990487","0","0"
"21-990488","0","0"
"21-990489","0","0"
"21-990490","0","0"
"21-990491","0","0"
"21-990492","0","0"
"21-990493","0","0"
"21-990494","0","0"
"21-990495","0","0"
"21-990496","0","0"
"21-990497","0","0"
"21-990498","0","0"
"21-990499","0","0"
"21-990500","0","0"
"21-990501","0","0"
"21-990502","0","0"
"21-990503","0","0"
"21-990504","0","0"
"21-990505","0","0"
"21-990506","0","0"
"21-990507","5","5"
"21-990508","0","0"
"21-990509","5","5"
"21-990510","0","0"
"21-990511","0","0"
"21-990512","0","0"
"21-990513","0","0"
"21-990514","0","0"
"21-990701","0","0"
"21-990702","0","0"
"21-990703","0","0"
"21-992000","0","0"
"21-992011","0","0"
"21-992013","0","0"
"21-992016","0","0"
"21-992023","0","0"
"21-992044","0","0"
"21-992045","0","0"
"21-992047","0","0"
"21-992048","0","0"
"21-992059","5","5"
"21-992061","0","0"
"21-992066","0","0"
"21-992067","5","5"
"21-992068","0","0"
"21-992069","0","0"
"21-992071","0","0"
"21-992075","0","0"
"21-992080","0","0"
"21-992082","0","0"
"21-992090","0","0"
"21-992095","0","0"
"21-992112","0","0"
"21-992114","5","5"
"21-992116","0","0"
"21-992117","0","0"
"21-992120","5","5"
"21-993075","5","5"
"21-993079","5","5"
"21-993082","0","0"
"21-993087","5","5"
"21-993092","5","5"
"21-993095","5","5"
"21-993100","5","5"
"21-993104","5","5"
"21-993109","0","0"
"21-993117","5","5"
"21-993125","5","5"
"21-994082","0","0"
"22-000004","0","0"
"22-000023","0","0"
"22-000101","0","0"
"22-000119","0","0"
"22-000169","0","0"
"22-000170","0","0"
"22-000291","0","0"
"22-000800","0","0"
"22-000900","0","0"
"22-002045","0","0"
"22-990004","0","0"
"22-990023","0","0"
"22-990101","0","0"
"22-990119","0","0"
"22-990169","5","5"
"22-990170","0","0"
"22-990291","5","5"
"22-990422","0","0"
"22-990800","0","0"
"22-990900","0","0"
"22-992045","0","0"
"23-000004","0","0"
"23-000023","0","0"
"23-000101","0","0"
"23-000119","0","0"
"23-000169","0","0"
"23-000170","0","0"
"23-000291","0","0"
"23-000800","0","0"
"23-000900","0","0"
"23-002045","0","0"
"23-990004","0","0"
"23-990023","0","0"
"23-990101","0","0"
"23-990119","0","0"
"23-990169","0","0"
"23-990170","0","0"
"23-990291","0","0"
"23-990800","0","0"
"23-990900","5","5"
"23-992045","0","0"
"26-000001","5","5"
"26-000002","5","5"
"26-000006","0","0"
"26-000010","5","5"
"26-000011","0","0"
"26-010004","0","0"
"26-010007","5","5"
"26-010009","0","0"
"26-010010","0","0"
"26-010011","5","5"
"26-010012","5","5"
"26-010013","5","5"
"26-010015","5","5"
"26-010017","5","5"
"26-010018","0","0"
"26-010019","5","5"
"26-010020","0","0"
"26-010021","0","0"
"26-010022","0","0"
"26-010023","0","0"
"26-010024","0","0"
"26-010025","0","0"
"26-010026","0","0"
"26-010027","0","0"
"26-030001","5","5"
"26-040002","5","5"
"26-040003","0","0"
"26-040004","5","5"
"26-040005","5","5"
"26-040006","0","0"
"26-040007","0","0"
"26-040008","5","5"
"26-040009","5","5"
"26-040010","5","5"
"26-040011","0","0"
"26-040012","0","0"
"26-050001","5","5"
"26-050002","5","5"
"26-050003","5","5"
"26-050004","5","5"
"26-050005","0","0"
"26-050006","5","5"
"26-050007","0","0"
"26-050008","0","0"
"26-050009","0","0"
"26-050010","5","5"
"26-050011","0","0"
"26-060001","0","0"
"26-060002","5","5"
"26-060003","5","5"
"26-060004","0","0"
"26-060005","5","5"
"26-060006","0","0"
"26-060007","5","5"
"26-060008","5","5"
"26-060009","5","5"
"26-060011","5","5"
"26-060012","5","5"
"26-060015","0","0"
"26-060016","5","5"
"26-060017","0","0"
"26-060018","0","0"
"26-070001","5","5"
"26-070002","0","0"
"26-070003","0","0"
"26-080001","5","5"
"26-080002","5","5"
"26-080003","5","5"
"26-080004","5","5"
"26-080005","5","5"
"26-080006","5","5"
"26-080007","5","5"
"26-080008","4","4"
"26-080009","5","5"
"26-080021","5","5"
"26-080022","5","5"
"26-080023","5","5"
"26-080024","5","5"
"26-080025","5","5"
"26-080026","5","5"
"26-080027","5","5"
"26-080028","5","5"
"26-080029","5","5"
"26-080030","5","5"
"26-080031","5","5"
"26-080032","5","5"
"26-080033","5","5"
"26-080034","5","5"
"26-080035","0","0"
"26-080036","5","5"
"26-080037","5","5"
"26-080038","0","0"
"26-080039","5","5"
"26-080040","0","0"
"26-080041","0","0"
"26-080042","0","0"
"26-080043","0","0"
"26-090001","5","5"
"26-090002","5","5"
"26-090004","5","5"
"26-090005","0","0"
"26-090007","5","5"
"26-090008","5","5"
"26-090009","0","0"
"26-090011","0","0"
"26-090012","0","0"
"26-100001","0","0"
"26-120001","5","5"
"26-120002","5","5"
"26-120003","5","5"
"26-120004","5","5"
"26-120005","0","0"
"26-140001","5","5"
"26-140002","5","5"
"26-140004","0","0"
"26-140005","5","5"
"26-140006","0","0"
"26-140007","0","0"
"26-140008","0","0"
"26-140009","0","0"
"26-140010","0","0"
"26-140011","0","0"
"26-150001","0","0"
"26-150002","5","5"
"26-150003","0","0"
"26-150004","5","5"
"26-150005","0","0"
"26-160001","5","5"
"26-160002","5","5"
"26-160003","5","5"
"26-160004","0","0"
"26-160005","0","0"
"26-160006","5","5"
"26-160007","5","5"
"26-160008","5","5"
"26-160009","5","5"
"26-160010","0","0"
"26-160011","0","0"
"26-160012","5","5"
"26-160013","5","5"
"26-160014","5","5"
"26-160015","5","5"
"26-160016","5","5"
"26-160024","5","5"
"26-160025","0","0"
"26-160026","0","0"
"26-160027","0","0"
"26-160028","0","0"
"26-160029","0","0"
"26-160030","0","0"
"26-160031","0","0"
"26-160032","0","0"
"26-160033","0","0"
"26-160034","0","0"
"26-160035","0","0"
"26-160091","0","0"
"26-161001","5","5"
"26-161003","0","0"
"26-161005","5","5"
"26-161011","5","5"
"26-161012","5","5"
"26-210001","5","5"
"26-210002","5","5"
"26-210003","0","0"
"26-210004","0","0"
"26-210005","0","0"
"26-210006","0","0"
"26-210007","0","0"
"26-210008","0","0"
"26-210009","0","0"
"26-210010","0","0"
"26-210011","5","5"
"26-210021","5","5"
"26-210022","5","5"
"26-210023","5","5"
"26-220001","5","5"
"26-220003","0","0"
"26-220004","0","0"
"26-220006","0","0"
"26-220007","5","5"
"26-220008","0","0"
"26-220010","5","5"
"26-220011","0","0"
"26-220013","0","0"
"26-220014","0","0"
"26-220015","0","0"
"26-220016","0","0"
"26-220017","5","5"
"26-220018","0","0"
"26-220019","0","0"
"26-220020","0","0"
"26-220021","0","0"
"26-230001","0","0"
"26-230002","5","5"
"26-230003","5","5"
"26-230004","5","5"
"26-230006","4","4"
"26-230007","0","0"
"26-230008","0","0"
"26-230009","0","0"
"26-230010","0","0"
"26-250001","5","5"
"26-250002","5","5"
"26-250003","5","5"
"26-250004","0","0"
"26-250021","5","5"
"26-260001","5","5"
"26-260022","5","5"
"26-270001","5","5"
"26-270002","5","5"
"26-270003","5","5"
"26-270004","5","5"
"26-270005","0","0"
"26-270006","5","5"
"26-270007","0","0"
"26-270021","0","0"
"26-290001","5","5"
"26-290002","5","5"
"26-290003","0","0"
"26-290004","0","0"
"26-290005","0","0"
"26-290006","0","0"
"26-290007","0","0"
"26-290008","5","5"
"26-290009","5","5"
"26-290010","5","5"
"26-290011","5","5"
"26-290012","0","0"
"26-290013","0","0"
"26-290014","0","0"
"26-290015","0","0"
"26-300001","5","5"
"26-300002","5","5"
"26-300003","0","0"
"26-310001","5","5"
"26-310002","5","5"
"26-340002","5","5"
"26-340003","0","0"
"26-340004","5","5"
"26-350001","5","5"
"26-350002","5","5"
"26-350003","0","0"
"28-000001","5","5"
"28-000002","5","5"
"28-000003","0","0"
"28-000004","5","5"
"28-000005","5","5"
"50-000090","0","0"
"50-000091","0","0"
"50-000092","0","0"
"50-000093","0","0"
"60-990001","5","5"
"60-990002","5","5"
"60-990003","5","5"
"60-990004","5","5"
"60-990005","5","5"
"80-000101","0","0"
"80-061049","0","0"
"80-062050","0","0"
"80-211009","0","0"
"80-212010","0","0"
"80-213100","0","0"
"80-271011","0","0"
"80-271012","0","0"
"80-271017","0","0"
"80-271023","0","0"
"80-271031","0","0"
"80-271033","0","0"
"80-271035","0","0"
"80-271037","0","0"
"80-271101","0","0"
"80-271307","0","0"
"80-272018","0","0"
"80-272024","0","0"
"80-272032","4","4"
"80-272034","0","0"
"80-272036","0","0"
"80-272038","0","0"
"80-272042","0","0"
"80-272102","0","0"
"80-273040","0","0"
"80-273050","0","0"
"80-273060","0","0"
"82-990001","0","0"
"82-990002","0","0"
"82-990003","0","0"
"82-990005","0","0"
"82-999001","0","0"
"82-999002","0","0"
"82-999003","0","0"
"82-999004","0","0"
"82-999005","0","0"
"82-999006","0","0"
"82-999007","0","0"
"82-999008","0","0"
"82-999009","0","0"
"82-999010","0","0"
"82-999011","0","0"
"82-999012","0","0"
"82-999013","0","0"
"82-999014","0","0"
"82-999015","0","0"
"82-999016","0","0"
"82-999017","0","0"
"82-999018","0","0"
"82-999019","0","0"
"82-999020","0","0"
"82-999021","0","0"
"82-999022","0","0"
"82-999023","0","0"
"82-999024","0","0"
"82-999025","0","0"
"82-999026","0","0"
"82-999027","0","0"
"82-999028","0","0"
"82-999029","0","0"
"82-999030","0","0"
"82-999031","0","0"
"82-999032","0","0"
"82-999033","0","0"
"82-999034","0","0"
"82-999035","0","0"
"82-999036","0","0"
"82-999037","0","0"
"82-999038","0","0"
"82-999039","0","0"
"82-999040","0","0"
"82-999041","0","0"
"82-999042","0","0"
"82-999043","0","0"
"82-999044","0","0"
"82-999045","0","0"
"82-999046","0","0"
"82-999047","0","0"
"82-999048","0","0"
"82-999049","0","0"
"82-999050","0","0"
"82-999051","0","0"
"82-999052","0","0"
"82-999053","0","0"
"82-999054","0","0"
"82-999055","0","0"
"82-999056","0","0"
"82-999057","0","0"
"82-999058","0","0"
"82-999059","0","0"
"82-999060","0","0"
"82-999061","0","0"
"82-999062","0","0"
"82-999063","0","0"
"82-999064","0","0"
"82-999065","0","0"
"82-999066","0","0"
"82-999067","0","0"
"82-999069","0","0"
"82-999070","0","0"
"82-999071","0","0"
"82-999072","0","0"
"82-999073","0","0"
"82-999074","0","0"
"82-999075","0","0"
"82-999076","0","0"
"82-999077","0","0"
"82-999078","0","0"
"82-999079","0","0"
"82-999080","0","0"
"82-999081","0","0"
"82-999082","0","0"
"82-999083","0","0"
"82-999084","0","0"
"82-999085","0","0"
"82-999086","0","0"
"82-999087","0","0"
"82-999088","0","0"
"82-999089","0","0"
"82-999090","0","0"
"82-999091","0","0"
"82-999092","0","0"
"82-999093","0","0"
"82-999094","0","0"
"82-999095","0","0"
"82-999096","0","0"
"82-999097","0","0"
"82-999098","0","0"
"82-999099","0","0"
"82-999100","0","0"
"82-999101","0","0"
"82-999102","0","0"
"82-999103","0","0"
"82-999104","0","0"
"82-999105","0","0"
"95-001101","0","0"
"95-001951","0","0"
"95-002951","0","0"
"95-015361","0","0"
"95-016361","0","0"
"95-051011","0","0"
"95-052011","0","0"
"95-055831","0","0"
"95-056831","0","0"
"95-086651","0","0"
"95-166113","0","0"
"95-211231","0","0"
"95-211573","0","0"
"95-212231","0","0"
"95-212573","0","0"
"95-215001","0","0"
"95-215081","0","0"
"95-215083","0","0"
"95-215131","0","0"
"95-215203","0","0"
"95-215241","0","0"
"95-215243","0","0"
"95-215301","0","0"
"95-215451","0","0"
"95-215831","0","0"
"95-216001","0","0"
"95-216081","0","0"
"95-216083","0","0"
"95-216131","0","0"
"95-216203","0","0"
"95-216241","0","0"
"95-216243","0","0"
"95-216301","0","0"
"95-216451","0","0"
"95-216831","0","0"
"95-235071","0","0"
"95-235281","0","0"
"95-236071","0","0"
"95-236281","0","0"
"95-355161","0","0"
"95-356161","0","0"
"97-990000","5","5"
"97-990001","5","5"
"97-990002","5","5"
"97-990003","5","5"
"97-990004","5","5"
"97-990005","5","5"
"97-990006","5","5"
"97-990007","5","5"
"97-990008","5","5"
"97-990009","5","5"
"97-990010","5","5"
"97-990011","5","5"
"97-990013","5","5"
"97-990014","5","5"
"97-990015","5","5"
"97-990016","1","1"
"97-990017","5","5"
"97-990018","5","5"
"97-990019","5","5"
"97-990020","5","5"
"97-990021","0","0"
"97-990022","5","5"
"97-990023","5","5"
"97-990025","5","5"
"97-990026","5","5"
"97-990027","2","2"
"97-990031","5","5"
"97-990032","2","2"
"97-990033","2","2"
"97-990034","2","2"
"97-990035","0","0"
"97-990036","5","5"
"97-990037","5","5"
"97-990038","5","5"
"97-990039","5","5"
"97-990040","5","5"
"97-990041","5","5"
"97-990042","5","5"
"97-990043","5","5"
"97-990044","5","5"
"97-990045","5","5"
"97-990046","5","5"
"97-990047","2","2"
"97-990048","3","3"
"97-990049","3","3"
"97-990050","5","5"
"97-990051","0","0"
"97-990052","5","5"
"97-990053","3","3"
"97-990054","0","0"
"97-990055","5","5"
"97-990056","0","0"
"97-990057","0","0"
"97-990058","0","0"
"97-990060","0","0"
"97-990061","0","0"
"97-990062","0","0"
"97-990063","0","0"
"97-990065","0","0"
"97-990066","5","5"
"97-990067","0","0"
"97-990068","0","0"
"97-990069","5","5"
"97-990070","5","5"
"97-990071","0","0"
"97-990072","5","5"
"97-990073","4","4"
